IMEI,bankSMSNum, motorVehiclesAPPNum,financialAPPNum,stockAPPNum,ContactsCircleSize,cross-regionalBehavior,abroadBehavior,shoppingSitesNum,ITSitesNum,dinningSitesNum,houseSitesNum,healthSitesNum,financialSitesNum,travlSitesNum,sportsSitesNum, motorVehicleSitsNum,newsSitsNum,socialSitsNum,entertainmentSitsNum,recruitSitsNum,educationSitsNum,otherSitsNum,webgameSitsNum
a0bba904189b8984fe97671e671d2335,0,0,0,0,34,∑Ò,∑Ò,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bf836f719cdbdd011a0be6693a123c3,0,0,0,0,4,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2533fe8e30c3bcdd34c8f12c7aef057,0,0,0,0,131, «,∑Ò,91,194,0,0,0,6,100,0,0,2,27,0,0,0,0,2
cd361334d1f45346e4e22f4e3869fe3a,20,0,0,97,53, «,∑Ò,95,1256,0,0,0,694,39,0,0,0,310,0,0,0,0,6
15e6ab54549b725ebbc2a0d9ac9efa37,0,0,0,0,14,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d646988cecbee678d1abdecb64fa8a27,0,0,0,0,14, «,∑Ò,233,244,0,0,0,0,0,0,0,219,0,0,0,0,0,66
dda7f95b488a75c32d2a57c63d8b811e,4,0,0,0,79,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44fb54b8a64b8b7cc49e2000cf9cdac4,0,0,0,0,13,∑Ò,∑Ò,2190,396,0,0,0,44,0,0,0,0,0,0,0,4,0,197
c9da897025b148869b1f3549be271e86,0,0,0,0,59, «,∑Ò,618,712,0,0,11,0,445,0,0,52,175,6,0,4,0,7
d2207547db380738ec8bed8db7a296a0,8,0,0,0,16,∑Ò, «,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d76fd9171f806c4d8bee0cda8afcff6,0,0,0,0,19,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e831f5d796f68ff6ee980039315b2648,0,0,0,0,0, «,∑Ò,3882,830,0,1,40,1,6,0,0,33,9,1,0,344,0,18
b616fda0a6da4f929a14497d2e979fc4,0,0,0,5,0,∑Ò,∑Ò,4738,2161,0,53,2,39,5,0,187,15,55,1,0,97,0,42
048e13537f45a5d793d8e17ebff2dd6b,0,0,0,512,0,∑Ò,∑Ò,3230,2805,0,25,0,1176,0,61,3,309,0,279,0,28,0,211
9b7c4571a14d6e11e81fe3ee5feb3a84,0,0,0,0,28,∑Ò,∑Ò,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2
71c6df2997c1df45c29c44ed6effd780,0,0,0,0,0,∑Ò,∑Ò,1195,961,0,5,0,7116,0,0,1,183,0,25,0,8,0,0
f34bd84b1cf14ca6ddc78d1161e91a23,0,0,0,4,126, «,∑Ò,173,12592,0,29,0,2374,22,0,0,34,7,0,7,23,0,14
c74df0bbaa2635da133b846e94d2c749,0,0,0,0,0, «,∑Ò,221,269,0,0,2,0,0,0,0,0,0,0,0,0,0,13
0ec23a96a3cf9dbf4c128ab6e21a183c,0,0,0,0,55,∑Ò,∑Ò,1555,798,0,54,1,0,0,2,39,113,2,0,0,5,0,28
eaf5941f00a10f92b3ac385b25baf045,0,0,0,0,6,∑Ò,∑Ò,0,16,0,0,0,23,0,0,0,0,0,0,0,0,0,0
9b55aef90214448f295b3ebe452746bf,0,0,0,0,10,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cad4a6837400f8f139e9da799de08c7,0,0,0,5,8,∑Ò,∑Ò,208,87,0,0,0,1,0,0,0,0,0,0,0,0,0,10
0d517c8ca428df638006a3e12caf34ad,0,0,0,0,32, «,∑Ò,186,3678,0,0,0,0,0,0,0,159,40,0,0,0,0,412
ca155c9e8ea8392bc33dcf3fb65bf163,0,0,0,14,44, «,∑Ò,162,889,0,0,0,11,69,0,0,2,0,0,0,0,0,43
cf3438e4497c25ef1e4d8061711d3e30,12,0,0,0,156, «,∑Ò,48,865,0,0,0,0,8,0,0,23,0,0,0,0,0,12
c88813370869049a21fef7648544c2e4,0,0,0,557,0,∑Ò,∑Ò,203,1248,0,0,0,581,0,0,29,0,856,0,0,0,0,338
37b2a42a623291613503ca28601d8664,0,0,0,0,14,∑Ò,∑Ò,318,110,0,0,0,0,0,0,0,32,0,0,0,0,0,48
5e4b372c1f20067b5d1128efd19f60c9,0,0,0,0,33, «,∑Ò,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c97e6f98f52f2b97b4116d515344d564,0,0,0,0,1,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd2d63abf94f47dafb90b2bed8a6cbf4,0,0,0,0,33,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557206c19bde4395c37f612ae4d7e2f6,0,0,0,0,18,∑Ò,∑Ò,316,1791,0,0,0,4,0,0,0,7,0,0,0,7,0,46
d3dc63ec15a817fb77e0650f7b70e771,0,0,0,0,58,∑Ò,∑Ò,206,401,0,0,0,3,0,0,0,3,0,0,0,3,0,44
4c5942bab31a219dcec2d113af2d1906,0,0,0,0,69,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738e267f090806fa21b46642ca629c86,0,0,0,0,79,∑Ò,∑Ò,18,101,0,0,0,0,0,0,0,8,0,0,0,0,0,2
89c0e3320e02f6265d1e33d2fa1c71e5,2,0,0,0,95, «,∑Ò,0,125,0,0,0,0,0,0,0,14,0,0,0,0,0,0
9578bc21ace64620448ae0207d52cd87,4,0,0,0,156, «, «,37,1060,0,1,0,5,171,0,0,0,10,0,0,0,0,56
40d03c0a28b8069c426efb1fec90383d,0,0,0,0,5,∑Ò,∑Ò,41,24,0,0,0,0,0,0,0,0,0,0,0,2,0,1
242c029a8f870a0c712b12ec778d2161,0,0,0,0,26, «,∑Ò,1490,384,0,0,0,0,584,0,0,4,0,5,0,2,0,309
15d6d7e496d1107058eaf15b421055a4,0,0,0,0,0, «,∑Ò,0,832,0,0,0,0,20,0,0,0,0,0,0,0,0,0
499b157d850fa2e276a50d3ee4b8d61c,0,0,0,0,0, «,∑Ò,9910,884,0,2,0,49,0,0,0,563,0,0,0,0,0,126
c6bfd1d09444c672ad380f2909bf6976,8,0,0,0,336, «,∑Ò,50,297,0,0,0,0,0,0,0,4,0,0,0,0,0,56
47b93ab509f4bb10a084719a2501fdfa,6,0,0,0,118, «,∑Ò,118,0,0,0,0,0,0,2,0,16,0,6,0,43,0,0
4ec755d632c401e49598ad41639c4b73,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66bd356b7535f9b7b386259b4fa42eeb,16,0,0,0,1,∑Ò,∑Ò,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,284
5dd9a8d23d420a2086e72d258208c4fa,0,0,0,0,29, «,∑Ò,116,233,0,0,0,0,0,0,0,0,0,0,0,0,0,3
97fb959c1ed099615b64987007854815,2,0,0,0,114,∑Ò,∑Ò,1,51,0,0,0,100,0,0,0,7,1,0,0,0,0,79
5ae59b2ec6c15d6a38448cc6889aa1c6,0,0,0,0,1,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea4743c5572499995c5f1e585aa9a040,0,0,0,0,0, «,∑Ò,3387,3618,0,0,0,70,1262,0,0,10,18,3,0,41,0,148
696f6e4cf73185f5c12515b6f9daeae8,0,0,0,0,21,∑Ò,∑Ò,403,1366,0,12,0,188,0,0,0,25,7,0,0,4,0,130
80b5f09b912cac322a09574fbe7d7539,0,0,0,0,0, «,∑Ò,5080,1061,0,0,0,0,388,0,0,33,3,4,0,179,0,23
3a946555254fb9c5556577c1ce0743c1,0,0,0,0,22, «,∑Ò,588,169,0,0,0,9,863,0,0,648,0,0,0,0,0,11
61f0c11fc2ccff568eb4e673d42e5e21,0,0,0,0,27, «,∑Ò,935,767,0,20,0,0,186,0,183,14,1,0,0,0,0,37
757ddd068248149a0106c0aaa6b7f3dc,0,0,0,0,19,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb1102b6ee7eb5a7058a2ffb5a8d8a33,0,0,0,0,17,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89bab9b67c0dee19f2859073a9b3a674,0,0,0,0,15, «,∑Ò,2430,1284,0,0,0,0,3,0,0,11,5,2,0,4,0,111
0506d3b6b0ff8b5356adc47f047ae20a,0,0,0,0,24, «,∑Ò,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
58bdce82479a12eb850724792d8f478e,0,0,0,0,121, «,∑Ò,19,222,0,0,0,208,78,0,0,9,1,0,0,0,0,19
ddd4c37fa436bef79b04430863ebfa63,8,0,0,77,54, «, «,123199,1627,0,0,0,267,837,0,0,10,0,0,0,26,0,30
47858bb35ca6b4b5e57b96a82a58cf51,6,0,0,1247,84, «,∑Ò,3026,748,0,295,2,1777,60,58,0,1,2,0,0,0,0,97
76dc499b7f6acce529c3a4fc67fef2c4,4,0,0,162,13,∑Ò,∑Ò,181,5,0,0,0,192,0,0,0,6,0,0,0,0,0,29
4a28a42f422be2ea7d2b036c29f4887e,0,0,0,0,62,∑Ò,∑Ò,8,396,0,0,0,63,0,0,0,6,0,0,0,0,0,201
d82ae6cf5d407c7a3acde2d2c5561bb8,0,0,0,0,35,∑Ò,∑Ò,4014,10282,0,67,2,139,52,0,0,38,73,0,0,19,0,215
e93885efe5cf1056bf6593dbecbd8820,0,0,0,0,79, «,∑Ò,2652,186,0,0,0,1,0,0,0,13,0,0,0,0,0,77
45410df6d8dd0dc71e6962f7bffe0f71,0,0,0,0,96, «,∑Ò,285,1177,0,0,36,97,0,0,0,0,1,0,0,31,0,20
cc70b7b74dba4b95dfdecead84c724c9,0,0,0,92,22,∑Ò,∑Ò,15,61,0,0,0,97,0,0,0,40,14,5,0,0,0,4
e13d9911a23886856510d93a4144e569,10,0,0,0,17,∑Ò,∑Ò,10,262,0,0,0,0,0,0,0,35,0,0,0,0,0,0
923f571a419e02810332b722cb165ac5,0,0,0,0,0, «,∑Ò,310,1391,0,31,0,0,0,0,0,35,0,18,96,52,0,36
872ea63313db11a0d91c235cd53b756e,0,0,0,0,83,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26de342bfaaf53b82d01abac7fd1c80b,0,0,0,0,0, «,∑Ò,1131,4460,0,0,0,0,2,5,201,0,0,0,0,27,0,0
e3cfb215fc54c8a02c7bd37be6ee9e8b,6,0,0,803,161, «,∑Ò,590,376,0,60,0,820,7,23,0,36,35,0,0,8,0,335
98c61b072399326fbd58b0aec77bba1e,0,0,0,203,22,∑Ò,∑Ò,334,102,0,0,0,226,0,0,0,0,0,0,0,0,0,2
dfcd00296cd43b0f2f2caa12e8e40268,0,0,0,0,0, «,∑Ò,117,217,0,0,0,0,0,0,0,29,0,0,0,0,0,184
746d63b239861ff6c2a027433463e1e7,0,0,0,0,6, «,∑Ò,219,506,0,0,0,2,0,0,0,200,0,0,0,6,0,3252
c44375c0ba9a24fa9d19025d60b07d8b,0,0,0,0,12,∑Ò,∑Ò,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,10
35ed8ef8caad705e8c7125a8657f1639,0,0,0,0,14,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f621fcbbb31fdaba6424c0541a0ff8a,0,0,0,94,0,∑Ò,∑Ò,768,620,0,0,0,222,0,0,0,138,0,0,0,97,0,112
8ee9862a5087af2319e0714285b1568f,4,0,0,0,170, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ea38525733a64c91280aabb30b7cc84,0,0,0,0,0,∑Ò,∑Ò,34,240,0,2,0,0,0,0,0,4,0,0,0,0,0,0
30de4cd0aa779f7591cfaf5f2772fd65,0,0,0,0,33,∑Ò,∑Ò,34,408,0,0,0,0,0,0,0,72,0,0,0,6,0,127
9d4fd045f7f2112ce48f5ecbf0b24b2c,0,0,0,0,8, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b720626416a979a9ee31ff9b03d7fd97,0,0,0,0,0, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83cb2a908a198ed4286e2dec169212db,2,0,0,0,65,∑Ò,∑Ò,172,169,0,0,0,0,2,0,0,0,0,0,0,0,0,1
fb0a7964638f857ff34452593d9cc3fa,0,0,0,0,0,∑Ò,∑Ò,781,707,0,0,0,265,163,0,8,248,10,0,0,103,0,34
5b0ef53021956f2abf3f9027f87e8529,0,0,0,0,73,∑Ò,∑Ò,132,139,0,2,0,0,0,0,778,7,2,0,0,1,0,21
e3ad1f23e2d2117ff540283318d5cda9,0,0,0,0,41,∑Ò,∑Ò,31,3,0,38,0,0,0,0,0,0,0,0,0,0,0,4
55641c5d8a78c9ebd9a73d91be41e424,0,0,0,0,10,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb2fed5cb588be4f240c3ac639de01c9,0,0,0,0,19,∑Ò,∑Ò,77,222,0,0,23,8,0,0,0,0,37,0,0,5,0,17
c84f0ade8a2a0d6a4593ca369d2c3df5,0,0,0,0,31,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfe89199d941a1f765949053ef534527,0,0,0,0,52,∑Ò,∑Ò,71,40,0,0,0,0,0,0,0,28,0,0,0,0,0,23
7fa6a079291c4a4e37615adba2fb072c,0,0,0,0,32, «,∑Ò,2323,2706,0,0,53,13,0,0,1,1,0,0,0,8,0,51
fc88883aa82938eb3f6a4ab7f409175c,8,0,0,0,0, «,∑Ò,860,655,0,0,0,0,0,0,0,5,3,7,0,41,0,260
c5b37f1a6c0b838bc3a682732c8c3ee6,0,0,0,255,0,∑Ò,∑Ò,1263,3157,2,277,2,23353,0,9,86,62,137,1,0,53,0,246
5d0cde7fa84c26e977f41e594c4cc323,2,0,0,0,190, «,∑Ò,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dd56b5151d84c49194cdb92852baea2,0,0,0,0,3,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3be53e86b2214915bd749a3c725725ef,0,0,0,65,66, «,∑Ò,8,16,2,0,0,65,0,0,0,0,0,0,0,0,0,2
c77fa404aab2706a412873ae17e36da9,10,0,0,0,7,∑Ò,∑Ò,1761,1461,2,0,0,6,0,0,0,0,1,8,0,90,0,204
e011ad690b60a66b972acb47777e3116,0,0,0,0,37,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d58d8618da44ee9dc0416ac31ef76260,0,0,0,1235,0, «,∑Ò,6361,7915,0,4,4,1000,838,4,0,66,64,5,0,77,0,46
512f71d0f7613c353581f8606bbdcd15,0,0,0,0,22,∑Ò,∑Ò,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5e73946175bfecfa7e553237ba10c94,0,0,0,0,18,∑Ò,∑Ò,50,45,0,0,0,0,0,0,0,3,10,0,0,0,0,11
3e4025e85081e50ea93cbe17d99c55d5,0,0,0,0,17,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31762e7bdbbb9b69642d29298c196a02,0,0,0,0,63,∑Ò,∑Ò,3616,865,0,0,0,0,0,0,0,3,26,57,0,0,0,127
de9c89ceaa105c9310c8c01c43c4632c,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170f10e9ed252a8ca8e93559022b37f7,0,0,0,0,22, «,∑Ò,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,12
ecd420295f615e0faedcaa54cdd78984,102,0,0,0,0, «,∑Ò,15,460,0,0,0,0,0,0,0,0,0,0,0,12,0,0
9d65976ad315a0a65814db3c48598b20,0,0,0,0,110, «,∑Ò,975,1046,0,0,0,718,69,0,0,41,0,6,0,0,0,8
a7c40610aa8aae17c875a00e82780139,0,0,0,0,38,∑Ò,∑Ò,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d51640c70dd2b03bad63c4a791af7b2,0,0,0,0,6,∑Ò,∑Ò,57,21,0,0,0,0,0,0,0,10,0,0,0,0,0,185
1e0e58910253b452cf52ff7955fe887e,0,0,0,0,17,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9af384ffed98041525e07ee1552b1992,0,0,0,0,6,∑Ò,∑Ò,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
544b85b557ed68cbb82fcb3849fdaa29,2,0,0,16,215,∑Ò,∑Ò,846,1802,0,0,0,3399,0,0,0,263,0,10,0,5,0,1018
49386acd2bc60a80feaa7f6189a6d414,14,0,0,0,26,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837bb802867c8937ce4dcc9c710be002,0,0,0,0,19,∑Ò,∑Ò,55,228,0,0,0,0,0,0,0,306,1,0,0,0,0,121
584a3ba7f2bf15670fa1de4251d093fe,0,0,0,0,64, «,∑Ò,147,582,0,0,0,4,0,116,8,0,2,0,0,65,0,202
afba2c6abecf6b8da8fa5365f59fb3ed,0,0,0,0,62,∑Ò,∑Ò,0,174,0,0,0,0,0,0,0,28,0,0,0,0,0,0
10eee6bb150a8711d1a04a52d52cf7da,0,0,0,0,0,∑Ò,∑Ò,1260,638,0,0,0,1585,0,1,0,42,47,3,0,1,0,6
2c050a44a0aec97d00d6bdbd3f1c4637,0,0,0,0,8, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f431920eb446ad56ff2b75378b775edf,2,0,0,0,16, «,∑Ò,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cb0d55d10413710a60d4cd26b1e87bd,0,0,0,0,148,∑Ò,∑Ò,53,25,0,0,0,15,0,0,0,0,0,0,0,0,0,0
48fa467ee201a984e734a02416912a1a,16,0,0,0,200,∑Ò,∑Ò,63,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3
e7bf214ea4569c36540c837270289f2b,0,0,0,0,1,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d82e1310627c4545f02d80c68e1bcc9d,0,0,0,0,0, «,∑Ò,11597,15976,0,0,0,66,5,0,2,76,12,0,0,1152,0,292
b38c2978a7b262f8e50bd289ebdaa1a7,0,0,0,0,28,∑Ò,∑Ò,703,569,0,0,0,0,0,0,0,0,0,0,0,15,0,16
8ffb54d97f0face29b05bab284f405aa,0,0,0,0,18, «,∑Ò,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986c9ccf8ccd57afb6db0f7908a5059,0,0,0,0,36,∑Ò,∑Ò,543,26,0,0,0,0,0,0,0,0,0,0,0,0,0,15
560f6da4fd6220ae7a03e99f322b53fb,0,0,0,0,7,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
addf3a7e15bb2928749f7956cbceef4f,0,0,0,0,15,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b98982dee75e3f9a7f879a5be4b2d8df,0,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176837ad4556aa42c72c7c64a8be552,14,0,0,0,23,∑Ò,∑Ò,250,166,11,0,0,0,0,0,0,7,0,0,0,2,0,6
6fbab6356912f7dea77349e0a573331c,0,0,0,0,176,∑Ò,∑Ò,32,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0
b319ae4a854ea6e761308ab5d2c41eba,0,0,0,0,10,∑Ò,∑Ò,16,1037,0,0,0,0,0,0,0,0,10,0,0,4,0,18
d58e42edf11269e601742f8f3929cd97,0,0,0,0,15, «,∑Ò,3593,705,0,3,90,12,0,0,0,49,2,3,0,521,0,406
9f4abc0b1bc54cf9712d56b19143d40f,0,0,0,0,6,∑Ò,∑Ò,30,180,0,0,0,0,0,0,0,0,0,1,0,0,0,54
6132c3230b94bb81f8dc93c6a6cf019b,0,0,0,0,0,∑Ò,∑Ò,463,1208,0,21,0,11,39,18,0,0,11,0,0,2,0,169
10359f94b97eab703cd08ae10035a91b,0,0,0,0,0,∑Ò,∑Ò,761,2697,0,0,0,2,0,0,0,4,0,2,0,87,0,12
6ecab7246b965818c444b7f3dd3430db,4,0,0,0,42,∑Ò,∑Ò,154,97,0,0,0,0,0,0,0,0,0,3,0,0,0,166
e4c6a0ea280b1f4b93ec5eb71bbcb6f9,0,0,0,0,62,∑Ò,∑Ò,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933ff27445a1364336ac48fb6690e563,0,0,0,0,196,∑Ò,∑Ò,90,150,0,0,0,0,0,0,21,484,9,0,0,1,0,28
bcc550c8054076eb130cfe75d2967e45,0,0,0,0,84,∑Ò,∑Ò,43,70,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4fc757715ae5ab04326387441048cc3d,0,0,0,0,2,∑Ò,∑Ò,3,349,0,0,42,0,0,0,6,169,0,0,0,28,0,7
ed70c6a3ff383342b22aad1b47b37232,0,0,0,0,3,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92ea55751e5505212ff813023fbf3d86,0,0,0,0,3,∑Ò,∑Ò,315,1556,0,0,0,0,0,1,0,51,0,0,0,54,0,436
1fcf20b585272de24b1d1d39a50699a7,0,0,0,0,36,∑Ò,∑Ò,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43d6310bf4487a8a78f084282a6230ea,0,0,0,286,8,∑Ò,∑Ò,4,29,0,0,0,24,0,0,0,15,0,0,0,0,0,0
f726c50277e682104af47c718ca2b5be,0,0,0,0,30,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a271b6971b3e9077600e4f2b233b25d,0,0,0,431,5,∑Ò,∑Ò,1564,2320,0,0,0,431,0,0,0,0,0,0,0,0,0,55
71c5009e0295fff152191109629e6ad7,0,0,0,0,13,∑Ò,∑Ò,49,339,0,0,0,0,0,0,0,2,0,0,0,0,0,10
35d55f52db6aa575cdb810a651dff8d9,0,0,0,0,0,∑Ò,∑Ò,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4
012e2cb5a825a9c05ab6730de3e6bb02,0,0,0,0,26,∑Ò,∑Ò,26,186,0,0,0,0,0,0,1,6,0,1,0,0,0,95
a87794b8e8e8b59ca945b3bfc18b4035,0,0,0,0,37,∑Ò,∑Ò,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36d965445c98a8f4bfd9060bb7dda809,0,0,0,0,22,∑Ò,∑Ò,2,51,0,4,0,3,0,0,0,5,0,0,0,0,0,0
25685dd9ed702b4bd7fc571574d6b79c,0,0,0,0,21,∑Ò,∑Ò,594,463,0,7,0,0,0,0,0,3,1,1,0,5,0,961
340b460823eb21422a425bcf59f4f0f7,0,0,0,63,36, «,∑Ò,1151,209,0,53,203,110,162,4,0,190,305,145,0,397,0,251
5b1ccd01057782e25a5cc4e5419594b1,2,0,0,0,0,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43426deb2259fbaf2c340bfffe96e761,0,0,0,0,7,∑Ò,∑Ò,5263,2906,0,0,0,975,0,0,0,0,0,0,0,0,0,13018
2d308d20e46051cde6f9e21e896b2ab4,6,0,0,0,381,∑Ò,∑Ò,59510,1687,0,2284,0,0,0,0,0,1883,0,1,0,0,0,402
8c883409de3a891addd645bb99e284a5,0,0,0,0,20, «,∑Ò,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb5919a80f7d4c9e811962f6e798ba4f,0,0,0,0,2, «,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec4bb25063b96a1c0b83b5a650c1b5d2,0,0,0,0,33,∑Ò,∑Ò,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2174e5b0e72a3848abcebb23caf94e8b,2,0,0,98,29,∑Ò,∑Ò,70,67,0,0,0,118,0,0,0,0,0,0,0,0,0,1
4a76cc2f01c7cc036325c970dcc0ec4c,0,0,0,0,23, «, «,1833,2825,0,7,1,0,103,0,1,19,29,271,0,326,0,159
19c14e4bf174bab9a2749927ee3df95e,0,0,0,15,62,∑Ò,∑Ò,3,55,0,0,0,15,0,0,0,0,0,0,0,0,0,4
e905739726e29b718dd2e17b6aa09672,12,0,0,0,29,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3f2ab6c8f9a353b1f3912a869fa17e6,0,0,0,0,34, «,∑Ò,64,0,0,0,0,0,0,0,0,6,9,0,0,57,0,2
558be72c08a0b8c5ac0ef1f7bdc6b3ec,0,0,0,0,18,∑Ò,∑Ò,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9a56923db3c0fd243305d1c59092e3d7,0,0,0,0,32,∑Ò,∑Ò,23,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2
de2fe34ab6cbbfa38f9301d800201add,0,0,0,0,35,∑Ò,∑Ò,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c117dd764fbd56e0484eaf5b9c32c8b0,0,0,0,0,9,∑Ò,∑Ò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7abfb443b5271f97c84e96b5113c4f86,0,0,0,0,45,∑Ò,∑Ò,659,48,0,0,0,0,0,0,0,0,0,1,0,0,0,85
cfde9ff3a8358300b6d977507d5eec19,0,0,0,0,14,∑Ò,∑Ò,43,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0430ac992e2a88b90fce04320afc6864,8,0,0,0,20, «,∑Ò,629,401,0,0,0,1,0,0,0,11,0,0,0,3,0,140
24dfab6c886ad74baa20e4a7b57036b9,0,0,0,0,12,∑Ò,∑Ò,42,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4ba59e0289485d3c46f9169cd4e5fe95,0,0,0,0,245,∑Ò, «,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17d6d5fa3c6fe005c33c083bd20a6b01,0,0,0,0,28,∑Ò,∑Ò,21,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0f9eb9515321002fa5bc1d460d3b504c,0,0,0,0,22,∑Ò,∑Ò,1,1148,0,0,0,0,0,0,0,0,112,278,0,0,0,6
24b1047bd1fd257807e1080b8ea90927,0,0,0,0,43, «,∑Ò,128,2387,0,0,0,47,0,0,0,24,0,0,0,5,0,239
1d6cd3d244daf563d51d9316b12a85bc,0,0,0,0,9,∑Ò,∑Ò,25,39,0,0,0,15,0,0,0,0,3,0,0,1,0,1
84de8f5a11ae5999566157c83e2c016d,0,0,0,0,14, «,∑Ò,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0f5fb7c1822f9a6d6dad84ddc712579,0,0,0,0,51,∑Ò,∑Ò,592,861,0,0,0,11,0,0,0,0,2,2,0,1,0,34
02bfe993588a6faa80986bd6765fa28e,0,0,0,0,23,∑Ò,∑Ò,1313,253,0,0,0,37,0,0,0,8,5,12,0,0,0,93
1d7728af2565e73257a362957395b000,0,0,0,0,21,∑Ò,∑Ò,26,335,0,0,0,0,0,0,0,71,0,0,0,0,0,20
b6829b026cb3067f9ab44969d6fd7825,30,0,0,0,21,∑Ò,∑Ò,3,620,0,0,0,32,0,0,0,0,0,0,0,0,0,0
cc2d1e01e1e66b4e6dc92773ab59d227,8,0,0,0,19,∑Ò,∑Ò,1737,843,0,0,0,47,0,0,0,184,9,1,0,75,0,167
