date,IMEI,Longitude0,latitude0,Longitude1,latitude1,Longitude2,latitude2,Longitude3,latitude3,Longitude4,latitude4,Longitude5,latitude5,Longitude6,latitude6,Longitude7,latitude7,Longitude8,latitude8,Longitude9,latitude9,Longitude10,latitude10,Longitude11,latitude11,Longitude12,latitude12,Longitude13,latitude13,Longitude14,latitude14,Longitude15,latitude15,Longitude16,latitude16,Longitude17,latitude17,Longitude18,latitude18,Longitude19,latitude19,Longitude20,latitude20,Longitude21,latitude21,Longitude22,latitude22,Longitude23,latitude23
20151230,1d9714f2e21293a95546f770f126a183,,,,,,,,,,,,,121.51417,31.22489001,121.519001,31.22503501,121.51417,31.22489001,,,,,121.51417,31.22489001,,,121.508,31.22340001,121.51417,31.22489001,121.51417,31.22489001,121.519001,31.22503501,,,121.51417,31.22489001,121.51417,31.22489001,121.51417,31.22489001,,,121.519001,31.22503501,,
20151229,1d9714f2e21293a95546f770f126a183,,,,,,,,,,,,,121.51417,31.22489001,121.519001,31.22503501,121.51417,31.22489001,,,121.51417,31.22489001,,,121.519001,31.22503501,121.51417,31.22489001,121.51417,31.22489001,,,121.51417,31.22489001,,,121.51417,31.22489001,121.519001,31.22503501,,,,,,,,
20160102,1d9714f2e21293a95546f770f126a183,,,,,,,,,,,,,,,121.519001,31.22503501,121.51417,31.22489001,121.51417,31.22489001,121.519001,31.22503501,,,121.52494,31.22697001,121.50972,31.20805001,121.48176,31.23285001,121.48176,31.23285001,121.4874,31.22350001,121.519001,31.22503501,121.51417,31.22489001,121.519001,31.22503501,,,121.51417,31.22489001,121.51417,31.22489001,,
20160104,1d9714f2e21293a95546f770f126a183,,,,,,,,,,,121.51417,31.22489001,121.519001,31.22503501,121.519001,31.22503501,,,121.51417,31.22489001,121.51417,31.22489001,121.519001,31.22503501,121.51417,31.22489001,121.519001,31.22503501,,,121.519001,31.22503501,121.51417,31.22489001,,,121.519001,31.22503501,,,121.51417,31.22489001,121.519001,31.22503501,121.51417,31.22489001,,
20160103,1d9714f2e21293a95546f770f126a183,,,,,,,,,,,,,121.51417,31.22489001,121.51417,31.22489001,121.51417,31.22489001,121.51417,31.22489001,121.519001,31.22503501,121.51417,31.22489001,121.519001,31.22503501,121.51417,31.22489001,121.519001,31.22503501,121.519001,31.22503501,121.51417,31.22489001,,,,,121.519001,31.22503501,121.519001,31.22503501,121.51417,31.22489001,121.51417,31.22489001,,
20160103,90a6fc475ebfd618eb40380e6ae319c7,121.45439,31.26234001,121.45411,31.25861001,,,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45439,31.26234001,121.45411,31.25861001,121.45411,31.25861001,121.45439,31.26234001,,,121.45934,31.26328001,121.45008,31.25597001,121.45934,31.26328001,,,,,,,121.45411,31.25861001,,,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45439,31.26234001
20160102,90a6fc475ebfd618eb40380e6ae319c7,,,,,,,121.45439,31.26234001,121.45934,31.26328001,121.45439,31.26234001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,,,,,121.48528,31.29694001,121.48528,31.29694001,121.48528,31.29694001,121.45439,31.26234001,121.45439,31.26234001,,,,,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45439,31.26234001,121.45439,31.26234001
20160104,90a6fc475ebfd618eb40380e6ae319c7,121.45439,31.26234001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45439,31.26234001,121.45148,31.26594001,121.45411,31.25861001,121.45411,31.25861001,121.45439,31.26234001,,,121.45439,31.26234001,,,121.45411,31.25861001,121.45439,31.26234001,,,,,,,,,,,,,,,121.45148,31.26594001,121.45439,31.26234001,121.45439,31.26234001
20160106,90a6fc475ebfd618eb40380e6ae319c7,,,121.45934,31.26328001,121.45934,31.26328001,121.45411,31.25861001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45439,31.26234001,,,,,,,,,,,,,,,,,,
20160105,90a6fc475ebfd618eb40380e6ae319c7,121.45934,31.26328001,121.45411,31.25861001,121.45411,31.25861001,,,,,121.45411,31.25861001,121.45439,31.26234001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,,,121.45411,31.25861001,121.45411,31.25861001,,,,,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001
20160101,90a6fc475ebfd618eb40380e6ae319c7,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45934,31.26328001,121.45439,31.26234001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45934,31.26328001,,,121.45411,31.25861001,,,121.45411,31.25861001,121.45934,31.26328001,,,,,,,,,121.45439,31.26234001,121.45934,31.26328001,,,,,,
20151231,90a6fc475ebfd618eb40380e6ae319c7,121.45439,31.26234001,121.45439,31.26234001,121.45411,31.25861001,121.45934,31.26328001,,,121.45411,31.25861001,121.45439,31.26234001,121.45439,31.26234001,121.45439,31.26234001,121.45439,31.26234001,,,121.45934,31.26328001,,,,,,,121.45411,31.25861001,,,,,,,,,,,121.45411,31.25861001,121.45934,31.26328001,121.45934,31.26328001
20151229,90a6fc475ebfd618eb40380e6ae319c7,121.45411,31.25861001,121.45439,31.26234001,121.45439,31.26234001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45439,31.26234001,,,,,,,,,,,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,,,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45439,31.26234001
20151230,90a6fc475ebfd618eb40380e6ae319c7,121.45439,31.26234001,121.45439,31.26234001,121.45439,31.26234001,121.45439,31.26234001,121.45439,31.26234001,121.45411,31.25861001,121.45411,31.25861001,121.45439,31.26234001,121.45934,31.26328001,,,,,,,121.45411,31.25861001,,,,,,,121.45439,31.26234001,121.45439,31.26234001,,,,,121.45411,31.25861001,121.45934,31.26328001,121.45411,31.25861001,121.45439,31.26234001
20151228,90a6fc475ebfd618eb40380e6ae319c7,121.45411,31.25861001,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45148,31.26594001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,,,121.45411,31.25861001,,,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,,,,,,,121.45411,31.25861001,121.45411,31.25861001,121.45411,31.25861001,,
20151227,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,121.73305,31.04226001,121.56403,31.09760001,121.52553,31.11462001,,,121.625844,31.08705001,121.73027,31.03805001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20151228,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,,,,,,,,,121.7450611,31.0511889,,,,,,,121.73305,31.04226001,121.73305,31.04226001,,,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20160105,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,,,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20160106,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,,,121.73027,31.03805001,,,,,,,,,,,,,,,,,,,,
20160103,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73027,31.03805001,,,,,,,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20160104,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73027,31.03805001,,,121.73305,31.04226001,,,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,,,121.738,31.04320001,121.74287,31.04178001,121.738,31.04320001,121.73305,31.04226001,121.73305,31.04226001
20151230,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,,,121.73305,31.04226001,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20151229,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,,,121.7498,31.05500001,,,,,,,121.73027,31.03805001,121.73027,31.03805001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20151231,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,121.73305,31.04226001,121.73305,31.04226001,,,121.73305,31.04226001,,,,,,,121.73305,31.04226001
20160101,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73027,31.03805001,,,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,,,121.73027,31.03805001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20160102,afd228b034354643b3303470c7b0b32a,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73027,31.03805001,121.73305,31.04226001,121.73027,31.03805001,121.73027,31.03805001,121.73305,31.04226001,,,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001,121.73305,31.04226001
20151231,9feecaa0ab2f626a9971cbdc85b3b13b,,,,,121.44337,31.13081001,,,121.42934,31.13303001,,,,,,,121.45327,31.24721001,121.45327,31.24721001,,,,,,,,,,,121.4533495,31.249115,121.4533495,31.249115,,,121.45268,31.24955,121.42758,31.12792001,,,,,,,121.44337,31.13081001
20160101,9feecaa0ab2f626a9971cbdc85b3b13b,,,121.2558306,31.1558306,,,121.44337,31.13081001,121.42934,31.13303001,,,121.42934,31.13303001,,,121.45268,31.24955,121.45327,31.24721001,,,121.45327,31.24721001,,,121.45327,31.24721001,,,121.45327,31.24721001,,,,,,,121.42934,31.13303001,121.42934,31.13303001,,,,,121.44337,31.13081001
20160105,9feecaa0ab2f626a9971cbdc85b3b13b,121.42934,31.13303001,121.42934,31.13303001,121.42934,31.13303001,121.42758,31.12792001,121.42934,31.13303001,121.42758,31.12792001,121.44337,31.13081001,,,,,121.45327,31.24721001,121.45327,31.24721001,,,121.4640404,31.23998391,121.4267,31.18419001,121.4002,31.18735001,121.40462,31.18793001,,,,,,,,,,,,,,,121.44337,31.13081001
20160106,9feecaa0ab2f626a9971cbdc85b3b13b,,,,,,,121.42934,31.13303001,,,,,,,,,121.414027,31.24256401,,,121.45327,31.24721001,,,121.45327,31.24721001,,,,,,,,,,,,,,,,,,,,,,
20160104,9feecaa0ab2f626a9971cbdc85b3b13b,,,,,121.42934,31.13303001,,,,,121.42934,31.13303001,,,,,121.4533495,31.249115,,,,,,,,,,,,,121.45327,31.24721001,121.4534,31.24734001,,,121.45327,31.24721001,,,121.4228333,31.18800001,,,,,121.44337,31.13081001
20151227,9feecaa0ab2f626a9971cbdc85b3b13b,121.42934,31.13303001,,,,,,,121.42934,31.13303001,,,,,,,121.45268,31.24955,,,,,,,,,,,,,,,,,,,121.45268,31.24955,121.43998,31.17283001,121.43265,31.12860001,,,,,121.46175,31.29407
20151228,9feecaa0ab2f626a9971cbdc85b3b13b,121.42758,31.12792001,121.42758,31.12792001,121.42934,31.13303001,121.42934,31.13303001,121.46199,31.21206,121.42934,31.13303001,,,,,121.41613,31.19952001,,,,,,,,,,,,,,,,,,,,,121.42934,31.13303001,,,,,,,121.44337,31.13081001
20151229,9feecaa0ab2f626a9971cbdc85b3b13b,121.42934,31.13303001,,,,,,,121.42934,31.13303001,121.42934,31.13303001,121.42934,31.13303001,,,121.45268,31.24955,,,,,,,,,,,,,,,,,,,121.45268,31.24955,121.43998,31.17283001,121.42934,31.13303001,,,,,,
20151230,9feecaa0ab2f626a9971cbdc85b3b13b,,,,,,,,,,,,,,,121.43998,31.17283001,121.45008,31.25597001,,,,,121.45327,31.24721001,,,121.32059,31.19759001,121.35537,31.14421001,,,,,,,,,,,121.44337,31.13081001,121.43265,31.12860001,,,121.44337,31.13081001
20160103,9feecaa0ab2f626a9971cbdc85b3b13b,,,,,121.44337,31.13081001,121.42758,31.12792001,121.42758,31.12792001,,,,,,,121.4533495,31.249115,,,,,,,121.45327,31.24721001,,,,,,,,,121.45327,31.24721001,121.45268,31.24955,,,121.42758,31.12792001,,,,,121.42934,31.13303001
20160102,9feecaa0ab2f626a9971cbdc85b3b13b,,,,,,,,,,,,,,,121.42758,31.12792001,121.45268,31.24955,,,,,,,,,,,121.41003,31.30150001,121.40946,31.30492001,,,121.45327,31.24721001,121.45327,31.24721001,121.43998,31.17283001,,,,,,,121.42934,31.13303001
20160103,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,121.5731945,31.2738889,,,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,,,121.5731945,31.2738889,121.5731944,31.2738889,121.57481,31.27863001,121.5731945,31.2738889,,,,
20160102,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,121.5731945,31.2738889,,,,,121.549576,31.07364401,121.549576,31.07364401,,,121.62092,31.28211001,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.57481,31.27863001,,,121.5731945,31.2738889,,,,
20160104,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.57481,31.27863001,121.5731945,31.2738889,121.5731945,31.2738889,,,,
20160106,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,121.5731945,31.2738889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160105,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,121.5731945,31.2738889,,,,,,,,,,,,,,,,,121.51993,31.28360001,,,121.5731945,31.2738889,121.5731945,31.2738889,,,121.5731945,31.2738889,,,,
20151231,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,,,,,121.49628,31.27695001,,,,,,,,,,,,,121.5731945,31.2738889,121.5731945,31.2738889,,,,,,,,,121.5731945,31.2738889
20160101,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,121.5731945,31.2738889,121.57481,31.27863001,121.57481,31.27863001,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,,,121.57481,31.27863001,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,,
20151230,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,,,,,,,121.509126,31.27839801,,,,,,,,,,,121.5731945,31.2738889,,,,,,,,,,,,
20151229,59219b628255d985115e585768a2220e,,,,,,,,,,,,,121.5731945,31.2738889,,,,,,,,,,,,,,,,,,,,,121.5731945,31.2738889,,,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,,,,
20151227,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,121.5731945,31.2738889,,,,,121.5731945,31.2738889,,,,,,,121.5731945,31.2738889,121.5731945,31.2738889,,,121.5731945,31.2738889,121.57481,31.27863001,121.5731945,31.2738889,121.5731945,31.2738889,121.57825,31.27064001,,
20151228,59219b628255d985115e585768a2220e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5731945,31.2738889,121.5731944,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,,,,
20151227,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,,,,,,,121.50905,31.17797001,,,121.50905,31.17797001,,,121.50905,31.17797001,,,,,,,,
20151228,3df3161256d979ffa656b28a62ac1deb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.447678,31.21599501,121.447678,31.21599501,,,,,121.49535,31.17763001,121.50905,31.17797001,121.50905,31.17797001
20160106,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,,,,,121.447678,31.21599501,,,121.447678,31.21599501,,,,,,,,,,,,,,,,,,,,,,
20160105,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.43806,31.21681001,,,,,121.46884,31.19959001,121.46884,31.19959001,,,121.447678,31.21599501,121.447678,31.21599501,121.447678,31.21599501,121.447678,31.21599501,121.447678,31.21599501,,,,,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001
20160104,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.51106,31.17586001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.44355,31.21520001,,,,,,,121.46884,31.19959001,,,121.447678,31.21599501,121.447678,31.21599501,121.443,31.20612001,,,,,121.51141,31.18158001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001
20160103,3df3161256d979ffa656b28a62ac1deb,121.51106,31.17586001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.51106,31.17586001,121.50905,31.17797001,121.50905,31.17797001
20151229,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,,,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001
20151230,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,,,,,,,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001
20151231,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.44355,31.21520001,121.447678,31.21599501,121.443,31.20612001,121.46884,31.19959001,121.46884,31.19959001,,,121.44182,31.21306001,121.447678,31.21599501,121.447678,31.21599501,,,121.46199,31.21206001,121.44526,31.20086001,121.50905,31.17797001,121.51106,31.17586001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001
20160102,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.46599,31.19642001,121.49535,31.17763001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.51106,31.17586001,121.50905,31.17797001,121.50905,31.17797001
20160101,3df3161256d979ffa656b28a62ac1deb,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,,,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001,121.50905,31.17797001
20151231,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.44968,31.12038,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,121.35654,31.15918001,,,,,,,121.39666,31.13342001,,,,,121.37081,31.15244001
20160101,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.43262,31.18580001,,,,,,,,,121.35935,31.16551001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001
20160105,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,,,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.36806,31.20667001,121.377977,31.15943001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.44968,31.12038,,,121.37081,31.15244001,121.37081,31.15244001
20160106,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.3755,31.14860001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37093,31.14441001,121.37081,31.15244001,121.37081,31.15244001,,,,,,,,,,,,,,,,,,
20151227,3129ae9f1931bbe11750c12ba95b2a3d,121.37093,31.14441001,,,,,,,,,,,121.37055,31.1591611,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.37081,31.15244001,121.37093,31.14441001,121.37081,31.15244001,121.37081,31.15244001,,,121.38108,31.14534001,121.37093,31.14441001,121.37081,31.15244001,121.37081,31.15244001,,,,,121.37081,31.15244001,121.37081,31.15244001
20151228,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.3755,31.14860001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,,,121.37081,31.15244001,121.37093,31.14441001,121.37081,31.15244001,121.30138,31.12623001,121.36596,31.15517001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001
20151230,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.37081,31.15244001,121.37093,31.14441001,121.37055,31.15916001,,,121.37093,31.14441001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001
20151229,3129ae9f1931bbe11750c12ba95b2a3d,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.3755,31.14860001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,,,121.37081,31.15244001,121.378,31.15441001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001,121.37081,31.15244001
